List of football clubs in Azerbaijan	Lists of football teams, Football in Azerbaijan, Sports teams in Azerbaijan
Thomson–East Coast MRT line	Mass Rapid Transit (Singapore) lines
The Bridges of Madison County	1992 books, 20th century American novels
Massimo Firpo	Italian historians, 1946 births, Living people
Subprefectures of Japan	Districts of Japan
Joe Hayashi	1920 births, 1945 deaths, American military personnel of World War II, Military people from California, Military people killed in World War II, People from Monterey County, California, United States Army Medal of Honor recipients
Dobermann	Dog breeds
George Steinbrenner	1930 births, 2010 deaths, American billionaires, American philanthropists, Cardiovascular disease deaths in the United States, Deaths from myocardial infarction, New York Yankees, Businesspeople from Cleveland, Ohio, Businesspeople from New York City
Bob Sheppard	1910 births, 2010 deaths, Deaths from natural causes, American journalists, New York Yankees, People from New York City
William Makepeace Thackeray	English writers, 1811 births, 1863 deaths
Rebecca	Given names
Sardar	India, Iran, Pakistan, Afghanistan
Cameroon (sheep)	Caprids, Domesticated animals
Alpial	Ethnic groups in Pakistan
Shizuya Hayashi	1917 births, 2008 deaths, Military people from Hawaii, United States Army Medal of Honor recipients, American people of World War II
Four Freedoms Award	American culture, Awards, Dutch culture, Human rights, New York, Zeeland, 1982 establishments in the United States, 1980s establishments in the Netherlands
Flare star	Types of stars
Ed Sheeran	1991 births, Living people, Brit Award winners, British folk musicians, English guitarists, English singer-songwriters, Musicians from West Yorkshire, Atlantic Records artists, Members of the Order of the British Empire
Italian Libya	20th century in Italy, 20th century in Libya
National Democratic Front of Bodoland	Separatist movements of India, Nationalist organizations in India, Rebel militia groups in Asia, Assam
Richard J. Daley	1902 births, 1976 deaths, Deaths from myocardial infarction, DePaul University alumni, Mayors of Chicago, US Democratic Party politicians
Harold Washington	1922 births, 1987 deaths, Burials at Oak Woods Cemetery, African American lawyers, African-American military personnel, African American politicians, American military personnel of World War II, Cardiovascular disease deaths in Chicago, Deaths from myocardial infarction, Mayors of Chicago, US Democratic Party politicians, United States representatives from Illinois, State legislators of the United States
Chicago City Hall	Buildings and structures in Chicago, Illinois, Government of Chicago, 1911 establishments in the United States, 1910s establishments in Illinois
Anton Cermak	1873 births, 1933 deaths, American murder victims, Assassinated people, Czech politicians, Mayors of Chicago, Murders by firearm in Florida, US Democratic Party politicians
Jane Byrne	1933 births, 2014 deaths, Deaths from stroke, Mayors of Chicago, US Democratic Party politicians
Carter Harrison, Jr.	1860 births, 1953 deaths, Deaths from natural causes, Disease-related deaths in Chicago, Illinois, Burials at Graceland Cemetery, Mayors of Chicago, US Democratic Party politicians
Carter Harrison, Sr.	1825 births, 1893 deaths, Deaths by firearm, United States representatives from Illinois, Burials at Graceland Cemetery, American murder victims, Mayors of Chicago, Politicians from Kentucky, US Democratic Party politicians
Anmanari Brown	1930s births, Living people, Australian painters, Indigenous Australian artists, Pitjantjatjara, Artists from Western Australia, Artists from the Northern Territory
Levi Boone	1808 births, 1882 deaths, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from Kentucky
James Curtiss	1803 births, 1859 deaths, Mayors of Chicago, Politicians from Connecticut, Politicians from Philadelphia, Pennsylvania, US Democratic Party politicians, American lawyers
William B. Ogden	1805 births, 1877 deaths, Mayors of Chicago, Politicians from New York, US Democratic Party politicians
Eugene Sawyer	1934 births, 2008 deaths, Deaths from stroke, Burials at Oak Woods Cemetery, Cardiovascular disease deaths in Chicago, Mayors of Chicago, Politicians from Alabama, African American politicians, Businesspeople from Alabama, Businesspeople from Chicago, US Democratic Party politicians
Joseph Medill	1923 births, 1899 deaths, Mayors of Chicago, Burials at Graceland Cemetery, People from New Brunswick, Naturalized citizens of the United States, US Republican Party politicians
Alson Sherman	1811 births, 1903 deaths, Mayors of Chicago, Politicians from Vermont, US Democratic Party politicians
Roswell B. Mason	1805 births, 1892 deaths, Disease-related deaths in Chicago, Illinois, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from New York
Emil Hamilton	DC Comics characters
Thomas Coryat	1577 births, 1617 deaths, History of India, English writers, English explorers
Mian Family of Baghbanpura	History of India, History of Pakistan, Lahore, Punjabi people
Arain	Ethnic groups in Pakistan, Ethnic groups in India
Walter S. Gurnee	1813 births, 1903 deaths, Deaths from natural causes, Mayors of Chicago, Politicians from New York, Politicians from Michigan, US Democratic Party politicians
Basilar-type migraine	Migraine, Neurology
Dare County, North Carolina	19th-century establishments in North Carolina, 1870 establishments in the United States, North Carolina counties
Lionel Barrymore	1878 births, 1954 deaths, Deaths from myocardial infarction, American movie actors, American television actors, American stage actors, American radio actors, American silent movie actors, Actors from Philadelphia, Pennsylvania, Academy Award winning actors
John Barrymore	1882 births, 1942 deaths, Actors from Philadelphia, Pennsylvania, American movie actors, American radio actors, American stage actors, American television actors, Barrymore family, Deaths from cirrhosis, Disease-related deaths in Los Angeles
Two-Face	Batman characters, DC Comics supervillains, Fictional characters introduced in the 1940s
Scarecrow (comics)	Batman characters, DC Comics supervillains, Fictional characters introduced in the 1940s
Yeiki Kobashigawa	1917 births, 2005 deaths, Military people from Hawaii, United States Army Medal of Honor recipients, American people of World War II, Hilo, Hawaii
Electrocardiogram	Cardiology, Machines
Archaeozoology	Branches of zoology, Archaeology
Abel Pêra	1891 births, 1975 deaths, Brazilian movie actors, Brazilian television actors, Brazilian stage actors, Carpenters, Portuguese movie actors, Portuguese television actors, Portuguese stage actors
Barbary lion	Panthera, Mammals of Africa
Mount Scopus	Mount Scopus
Gordy	1990s family movies, 1990s adventure movies, 1995 comedy-drama movies, American family movies, American comedy-drama movies, Buddy movies, Disney movies, Miramax movies, Movies about animals, Movies set in Nebraska, American children's comedy movies
Mount of Olives	Mount of Olives, Neighbourhoods of Jerusalem
Mastic	Agriculture, Spices
Sansei	Japanese culture
Dondurma	Mastic ice creams
Gurban Gurbanov	Living people, 1972 births, Azerbaijani footballers
Maccabean Revolt	Rebellions in Asia, History of Hanukkah
George Bell Swift	1845 births, 1912 deaths, Cardiovascular disease deaths in Chicago, Mayors of Chicago, Burials at Rosehill Cemetery, Chicago City Council members, Deaths from myocardial infarction, Politicians from Cincinnati, Ohio, US Republican Party politicians
Epidendroideae	Orchids
Edward Fitzsimmons Dunne	1853 births, 1937 deaths, Mayors of Chicago, Governors of Illinois, Politicians from Connecticut, American lawyers, US Democratic Party politicians
William Emmett Dever	1862 births, 1929 deaths, Deaths from cancer, Cancer deaths in Chicago, Mayors of Chicago, Politicians from Boston, Massachusetts, US Democratic Party politicians
Francis Cornwall Sherman	1805 births, 1870 deaths, Mayors of Chicago, Politicians from Connecticut, US Democratic Party politicians
William Hale Thompson	1869 births, 1944 deaths, Mayors of Chicago, Burials at Oak Woods Cemetery, Politicians from Boston, Massachusetts, US Republican Party politicians
Augustus Garrett	1801 births, 1848 deaths, Deaths from myocardial infarction, Cardiovascular disease deaths in Chicago, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from New York City, US Democratic Party politicians
John Charles Haines	1818 births, 1896 deaths, Mayors of Chicago, Burials at Rosehill Cemetery, Politicians from New York, US Democratic Party politicians, People from Waukegan, Illinois
John Wentworth	1815 births, 1888 deaths, Mayors of Chicago, Burials at Rosehill Cemetery, United States representatives from Illinois, Politicians from New Hampshire, US Republican Party politicians
Mike Honda	1941 births, Living people, People from San Jose, California, United States representatives from California
Fred A. Busse	1866 births, 1914 deaths, Cardiovascular disease deaths in Chicago, Burials at Graceland Cemetery, Mayors of Chicago, US Republican Party politicians
Julian Sidney Rumsey	1823 births, 1886 deaths, Mayors of Chicago, Politicians from New York, US Republican Party politicians
Doris Matsui	1944 births, Living people, United States representatives from California
Robert Matsui	1941 births, 2005 deaths, US Democratic Party politicians, United States representatives from California, Deaths from myelodysplastic syndrome, Deaths from pneumonia, Politicians from Sacramento, California
Francis Fukuyama	1952 births, Living people, American writers, American political scientists, American bloggers
Yad Vashem	Mount Herzl, Museums in Jerusalem, Mountains of Jerusalem
Har HaMenuchot	Mountains of Jerusalem, Cemeteries in Israel
National Headquarters of the Israel Police	Buildings and structures in Jerusalem, Government of Israel, Police stations
Supreme Court of Israel	Buildings and structures in Jerusalem, Government of Israel, National supreme courts
Mark Takano	1960 births, Living people, Harvard University alumni
Mount Zion	Mount Zion, Neighbourhoods of Jerusalem
Patsy Mink	1927 births, 2002 deaths, American feminists, People from Maui, 1972 United States presidential candidates, United States representatives from Hawaii, Deaths from pneumonia
Bev Oda	1944 births, Living people, Privy Councillors (Canada), People from Thunder Bay
Vakkom Majeed	People of British India, Indian politicians, 1909 births, 2000 deaths
Melissa McBride	1965 births, Living people, American television actors, American movie actors, Actors from Kentucky
David Tsubouchi	1952 births, Living people
Tweeter	Audio technology
RCA connector	Audio technology, Electrical connectors
Preamplifier	Electronic musical instruments, Electronics, Audio technology
Mauno Koivisto	1923 births, 2017 deaths, Deaths from Alzheimer's disease, Presidents of Finland, Prime Ministers of Finland
Kyösti Kallio	1873 births, Presidents of Finland, 1940 deaths
O Foxo, Silleda	Towns in Spain, Galicia
Saimaa	Lakes of Finland
Yonsei (fourth-generation Nikkei)	Japanese culture
Colleen Hanabusa	US Democratic Party politicians, 1951 births, Living people, United States representatives from Hawaii, Politicians from Honolulu, Businesspeople from Hawaii
International Convention Center (Jerusalem)	Buildings and structures in Jerusalem, Convention and exhibition centers in Israel
Association of Football Federations of Azerbaijan	Football in Azerbaijan, 1992 establishments in Azerbaijan, UEFA
Plantation of Ulster	History of Ireland
Argleton	Internet memes, Lancashire, Google, Fictional locations
Sadao Munemori	1922 births, 1945 deaths, People from Los Angeles, California, United States Army Medal of Honor recipients, American people of World War II
Vertical angles	Angles
Kokeshi	Japanese culture
Azerbaijan Premier League	Football in Azerbaijan, Football leagues, 2007 establishments, 21st century establishments in Azerbaijan
Menorah (Temple)	History of Hanukkah
Bulguksa	Buddhist temples, Buildings and structures in South Korea, World Heritage Sites in South Korea
Akara	Bahia, Fried foods, Brazilian food, Nigerian culture, Benin, Ghana
Buckner Stith Morris	1800 births, 1879 deaths, Disease-related deaths in Chicago, Illinois, Burials at Rosehill Cemetery, Whig party (US) politicians, Mayors of Chicago, Politicians from Kentucky, American lawyers, Chicago City Council members
Seoul Lantern Festival	Festivals in Asia, Korean culture, Seoul, 2009 establishments in Asia, 2000s establishments in South Korea
Vibraslap	Percussion instruments
Mercury poisoning	Health problems
Students in Free Enterprise	International organizations, Non-profit organizations of the United States
Chesapeake–Leopard Affair	1800s in the United States, Battles, Royal Navy, United States Navy, 19th century in the United Kingdom, June events, 1807, 19th century in Virginia
Hector Burton	1930s births, Indigenous Australian artists, Artists from South Australia, Living people, Australian painters, Pitjantjatjara
Molecular cloning	DNA, Genetic engineering
Genetically modified food	Genetic engineering, Agriculture, Foods
Tie clip	Accessories
Phone connector	Electrical connectors, Audio technology
Tokoname, Aichi	Cities in Japan, Settlements in Aichi Prefecture
Avellino	Avellino, Capital cities in Italy
Museo d'arte – MdAO	Art museums in Italy, Avellino, 1995 establishments in Europe, 1990s establishments in Italy
Benjamin Wright Raymond	1801 births, 1883 deaths, Whig party (US) politicians, Mayors of Chicago, Politicians from New York, Burials at Graceland Cemetery
Alexander Loyd	1805 births, 1872 deaths, Deaths from heart failure, Cardiovascular disease deaths in Chicago, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from New York, US Democratic Party politicians
Central Texas Council of Governments	Texas, 1968 establishments in the United States, 1960s establishments in Texas
John Putnam Chapin	1810 births, 1864 deaths, Deaths from myocardial infarction, Cardiovascular disease deaths in Chicago, Whig party (US) politicians, Mayors of Chicago, Politicians from Vermont
Signs and symptoms	Medical signs
James Machon	1848 births, Year of death unknown, United States Navy Medal of Honor recipients
Surabaya	Cities in Indonesia, Java
Samul nori	Korean music
63 Building	Skyscrapers, Buildings and structures in Seoul
Busker Busker	South Korean musical groups, Indie bands, Reality television participants, 2011 establishments in Asia, 2010s establishments in South Korea
Menorah (Hanukkah)	Hanukkah, Religious symbols
Suspension of disbelief	Fantasy, Psychology, Fiction
James Hutchinson Woodworth	1804 births, 1869 deaths, Burials at Oak Woods Cemetery, Chicago City Council members, Mayors of Chicago, Politicians from New York, United States representatives from Illinois, US Republican Party politicians, State legislators of the United States
Isaac Lawrence Milliken	1815 births, 1885 deaths, Disease-related deaths in Chicago, Illinois, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from Maine, US Democratic Party politicians
Charles McNeill Gray	1807 births, 1885 deaths, Mayors of Chicago, Politicians from New York, US Democratic Party politicians
Thomas Dyer	1805 births, 1862 deaths, Deaths from myocardial infarction, Mayors of Chicago, Politicians from Connecticut, US Democratic Party politicians
John Blake Rice	1809 births, 1874 deaths, Cancer deaths in Chicago, Burials at Rosehill Cemetery, Actors from Chicago, Actors from Maryland, American stage actors, Deaths from liver cancer, Mayors of Chicago, Politicians from Maryland, United States representatives from Illinois, US Republican Party politicians
Harvey Doolittle Colvin	1815 births, 1892 deaths, Disease-related deaths in Chicago, Illinois, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from New York
Monroe Heath	1827 births, 1894 deaths, Deaths from stroke, Burials at Oak Woods Cemetery, Mayors of Chicago, Politicians from New Hampshire, US Republican Party politicians
Menelik II	Ethiopian people, 1913 deaths, 1844 births, Emperors and empresses, Addis Ababa
Rogers Arena	1995 establishments in Canada, Indoor arenas, Music venues, Sports buildings in Canada, Vancouver
Besse Cooper	1896 births, 2012 deaths, American supercentenarians, Deaths from respiratory failure, People from Tennessee
University of Bristol	Universities in England, Bristol
James Lovelock	1919 births, Living people, Companions of Honour, Commanders of the Order of the British Empire, Fellows of the Royal Society, English scientists, Ecology, Earth
DIN connector	Electrical connectors
XLR connector	Electrical connectors, Audio technology
Jayne Meadows	Actors from New York City, Actors from Connecticut, American stage actors, American television actors, American movie actors, Deaths from natural causes, 1919 births, 2015 deaths
Line level	Audio technology
Objectification	Literature
Kim Campbell	1947 births, Canadian writers, Canadian diplomats, Canadian lawyers, Living people, Politicians from British Columbia, Members of the House of Commons of Canada from British Columbia, Privy Councillors (Canada), Canadian Queen's Counsel
Joy Davidman	1915 births, 1960 deaths, American poets, Cancer deaths in England, Deaths from bone cancer, Writers from New York City
Girma Wolde-Giorgis	1924 births, Presidents of Ethiopia, Addis Ababa, 2018 deaths
Hydrometer	Measuring tools
Hygrometer	Measuring tools, Weather instruments
Gondola lift	Vehicles, Ski lifts
John A. Roche	1844 births, 1904 deaths, Accidental deaths, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from New York, US Republican Party politicians, People from Utica, New York
DeWitt Clinton Cregier	1829 births, 1898 deaths, Deaths from pneumonia, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from New York City, US Democratic Party politicians
Hempstead Washburne	1852 births, 1919 deaths, Mayors of Chicago, Politicians from Illinois, US Republican Party politicians
John Patrick Hopkins	1858 births, 1918 deaths, Deaths from influenza, Mayors of Chicago, Politicians from Buffalo, New York, US Democratic Party politicians
Jeonju	Korea, Cities in Asia
Frank J. Corr	1877 births, 1934 deaths, Deaths from myocardial infarction, Mayors of Chicago, Politicians from New York City, US Democratic Party politicians
Edward Joseph Kelly	1876 births, 1950 deaths, Deaths from heart failure, Mayors of Chicago, US Democratic Party politicians
Backpacking (travel)	Travel
Martin H. Kennelly	1887 births, 1961 deaths, Deaths from heart failure, Mayors of Chicago, US Democratic Party politicians
Starship Troopers	1997 action movies, 1990s adventure movies, 1997 science fiction movies, 1997 thriller movies, American action movies, American adventure movies, American science fiction movies, American thriller movies, English-language movies, Movies set on fictional planets, Movies directed by Paul Verhoeven
Trifles	Plays
SSG Landers	Sport in South Korea, Baseball teams, Incheon, 2000 establishments in Asia, 2000s establishments in South Korea
Michael Anthony Bilandic	1923 births, 2002 deaths, Deaths from heart failure, DePaul University alumni, Chicago City Council members, Mayors of Chicago, US Democratic Party politicians
Jean Baptiste Point du Sable	1818 deaths, Haitian people, People from Michigan City, Indiana, People from Chicago
Lester L. Bond	1829 births, 1903 deaths, Deaths from stroke, Burials at Rosehill Cemetery, Mayors of Chicago, Politicians from Ohio, US Republican Party politicians
Thomas Hoyne	1817 births, 1883 deaths, Accidental deaths, Mayors of Chicago, Independent politicians in the United States, Politicians from New York City
David Duvall Orr	1944 births, Living people, Mayors of Chicago, US Democratic Party politicians
Héctor Camacho	1962 births, 2012 deaths, Murder victims, Sportspeople from Puerto Rico, Boxers
Voiced consonant	Pronunciation
Dyke (geology)	Rocks
Angie Dickinson	1931 births, Living people, Actors from North Dakota, American movie actors, American television actors, American stage actors
Sill (geology)	Igneous rocks
Enantiomer	Stereochemistry
Aldol reaction	Organic reactions
Robert Kuroda	1922 births, 1944 deaths, Military people from Hawaii, United States Army Medal of Honor recipients, American people of World War II
Ryu Hyun-Jin	Living people, 1987 births, South Korean baseball players, Los Angeles Dodgers players
Skyfall	2012 movies, 2010s action movies, 2012 crime movies, 2010s spy movies, 2012 thriller movies, James Bond movies, Movies set in London, Movies set in China, Movies set in Turkey, Movies set in Scotland, Movies set in islands, English-language movies, Movies that won the Best Original Song Academy Award, Movies directed by Sam Mendes
Tomb of Zechariah (Ben Jehoiada)	Mount of Olives, Buildings and structures in Jerusalem, Monuments and memorials in Israel, Burial monuments and structures
Tomb of Absalom	Mount of Olives, Buildings and structures in Jerusalem, Monuments and memorials in Israel, Burial monuments and structures
Tomb of Nicanor	Archaeological sites in Israel, Buildings and structures in Jerusalem, Caves, Cemeteries in Israel, Hebrew University of Jerusalem, Mount Scopus, National cemeteries
Bezalel Academy of Art and Design	Mount Scopus, Buildings and structures in Jerusalem, Colleges and universities in Israel
Bahá'í World Centre	Bahá'í Faith, Buildings and structures in Haifa, Religion in Israel, Religious buildings
Eddie Bracken	1915 births, 2002 deaths, Deaths from surgical complications, American movie actors, American television actors, American stage actors, American radio actors, American voice actors, Comedians from New York City, American television personalities, American radio personalities, Actors from New York City
David Newell	1938 births, Living people, American television actors, American voice actors, Actors from Pittsburgh, Pennsylvania
The Crucible (2011 movie)	2011 movies, Korean-language movies
Medical assistant	Healthcare occupations
Scalping	Violence
Angkaliya Curtis	1928 births, Living people, Australian painters, Indigenous Australian artists, Pitjantjatjara, Artists from South Australia
Dickie Minyintiri	1915 births, Indigenous Australian artists, Artists from South Australia, Artists from Western Australia, Living people, Australian painters, Pitjantjatjara
24	24
25	20s
Ambrose	Milan, Christian religious leaders, Roman Catholics, 330s births, 390s deaths
Phu Quoc International Airport	Airports in Vietnam, 2012 establishments in Asia, 21st century establishments in Vietnam
Jerusalem Academy of Music and Dance	Buildings and structures in Jerusalem, Hebrew University of Jerusalem, Music schools
Ben Gurion International Airport	Airports in Israel, Buildings and structures in Tel Aviv
Korean Augmentation to the United States Army	Military of South Korea
Paloma Faith	1981 births, Living people, English singer-songwriters, Actors from London, British jazz musicians, British soul musicians, English movie actors, English pop singers, English television actors, People from Hackney, Singers from London, English musicians
Darlington transistor	Electronic circuits, Electronic components
Kaoru Moto	1917 births, 1992 deaths, Military people from Hawaii, United States Army Medal of Honor recipients, American people of World War II
Schmitt trigger	Electronic circuits
U.S. Army Nurse Corps	Nursing, United States Army, 1901 establishments in the United States
Ignaz Semmelweis	1818 births, 1865 deaths, Deaths by beating, Hungarian people, Physicians
Robert Eugene Bush	1926 births, 2005 deaths, American people of World War II, United States Navy Medal of Honor recipients, Purple Heart recipients, People from Tacoma, Washington
Televisión Nacional de Chile	Chilean television networks
Canal 13 (Chile)	Chilean television networks
Tonka Tomičić	1976 births, Chilean models, Chilean television presenters, Living people, People from Santiago
La Red	Chilean television networks
Pamela Díaz	Living people, 1981 births, Chilean models, Chilean television presenters, People from Puerto Varas
Buddy Guy	1936 births, Living people, American blues musicians, Chicago blues musicians, Musicians from Louisiana, Musicians from Chicago, Singers from Louisiana, Singers from Chicago, Grammy Award winners, Kennedy Center honorees
Ed O'Neill	1946 births, Living people, American movie actors, American television actors, American stage actors, American voice actors, Actors from Ohio, Screen Actors Guild Award winners, People from Youngstown, Ohio
Michael Dell	1965 births, Living people, Businesspeople from Houston, Texas, American billionaires, American inventors, American Jews, Chief executives, Writers from Houston, Texas
James Gosling	1955 births, Living people, Computer scientists, Canadian businesspeople, Chief executives, People from Calgary
Colt McCoy	1986 births, Living people, American Christians, American football quarterbacks, Cleveland Browns players, San Francisco 49ers players, Washington Redskins players, Sportspeople from New Mexico
Sense and Sensibility (movie)	1995 movies, Movies based on books, English-language movies
Antofagasta	Antofagasta
Karyn White	African-American singers, Singers from California, R&B musicians, 1965 births, Living people
Holland Taylor	1943 births, Living people, American movie actors, American television actors, American stage actors, American voice actors, Actors from Philadelphia, Pennsylvania, Emmy Award winning actors
Alan King	1927 births, 2004 deaths, Deaths from lung cancer, American movie actors, American television actors, American stage actors, American voice actors, American radio actors, American movie producers, Comedians from New York City, Jewish American actors, Actors from New York City, Writers from New York City, Movie producers from New York
Four Freedoms	1941 in the United States, Human rights, Speeches, Freedom
Right to an adequate standard of living	Human rights, Socioeconomics
Freedom from fear	Human rights, Freedom
Port Coquitlam	Cities in British Columbia, 1859 establishments, 1850s establishments in Canada
Four Freedoms Monument	Buildings and structures in Florida, Monuments and memorials in the United States, 1943 establishments in the United States, 1940s establishments in New York (state), 1940s establishments in Florida
Toomas Hendrik Ilves	1953 births, Living people, European diplomats, Presidents of Estonia, Journalists, Politicians from Stockholm
Nimravides	Machairodonts, Fossils, Sabretooth cats, Miocene
Gong Ji-young	1963 births, Living people, Korean writers, People from Seoul
Finnair	Companies of Finland, Airlines of Europe, 1923 establishments in Europe, 1920s establishments in Finland
Hazara District	Districts of Pakistan
Washuk District	Districts of Balochistan (Pakistan)
Bengali nationalism	Nationalism, Bangladesh, West Bengal
Swadhin Bangal Biplobi Parishad	Nationalist organizations in Bangladesh, 1961 establishments in Asia, 20th century establishments in Bangladesh
Helping hand	Electronics, Tools
Mini Israel	Museums in Israel
CNA Center	1972 establishments in Illinois
One Prudential Plaza	1955 establishments in the United States, 1950s establishments in Illinois
Power line communication	Computers
Chicago Theatre	Theatres in Chicago, Landmarks in Chicago, National Register of Historic Places
Chicago River	Geography of Chicago, Rivers of Illinois
Multiplexing	Telecommunications
Western Wall	Walls, Temple Mount, Judaism in Israel, Buildings and structures in Jerusalem
Haifa International Airport	Airports in Israel, Buildings and structures in Haifa
Carolina de Moras	1981 births, Chilean models, Chilean movie actors, Chilean television actors, Chilean television presenters, Living people, People from Osorno
Rockefeller Center	Buildings and structures in Manhattan, New York City Designated Landmarks
Coquitlam	Cities in British Columbia, 1908 establishments in North America, 1900s establishments in Canada
Transamerica Pyramid	Buildings and structures completed in the 20th century, Buildings and structures in San Francisco, Skyscrapers in the United States, Landmarks in San Francisco, 1972 establishments in the United States, 1970s establishments in California
Jerusalem International Airport	Airports in Asia, Airports in Israel, Buildings and structures in Jerusalem, Mandatory Palestine
Jorge Zabaleta	1970 births, Living people, People from Santiago, Chilean movie actors, Chilean television actors, Chilean stage actors, Chilean television presenters
1988 United States presidential election	1988 in the United States, 1988 elections, United States presidential elections
Jerusalem Light Rail	Buildings and structures in Jerusalem, Light rail, Transport in Israel
Radioisotope thermoelectric generator	Electricity, Machines
Carmelit	Haifa, Rapid transit systems, Transport in Israel
Jerusalem Historical City Hall Building	Buildings and structures in Jerusalem, Government buildings in Israel, Local government in Israel
Norman Rockwell Museum	Museums in Massachusetts, Art museums in the United States, 1969 establishments in the United States, 1960s establishments in Massachusetts
Freedom of Speech (Norman Rockwell)	1943 paintings, American paintings
Freedom of Worship (Norman Rockwell)	1943 paintings, American paintings
Freedom from Want (Norman Rockwell)	1943 paintings, American paintings
Freedom from Fear (painting)	1943 paintings, American paintings
Frank O. Salisbury	English painters, 1874 births, 1962 deaths
Óscar Romero	1917 births, 1980 deaths, Murder victims, Roman Catholic archbishops, Salvadoran people
Umeå	Umeå
Billy Wara	1920 births, 2008 deaths, Australian sculptors, Woodworkers, Artists from the Northern Territory, Indigenous Australian artists, Pitjantjatjara
Jämsä	Towns in Finland, Municipalities of Central Finland, 1866 establishments in Europe, 1860s establishments in Finland
Kiyoshi Muranaga	1922 births, 1944 deaths, People from Los Angeles, California, United States Army Medal of Honor recipients, American people of World War II
Audio feedback	Sound
Werner Leich	1927 births, Living people, Christian ministers, Christian theologians, East German people, German Lutherans, German military personnel of World War II, German theologians, Lutheran bishops, People from Thuringia
Eohippus	Horses, Fossils
Emiel van Lennep	1915 births, 1996 deaths, Dutch civil servants, Dutch diplomats, Politicians from Amsterdam
Tubuai	Islands of French Polynesia
Christ's College, Cambridge	Colleges of the University of Cambridge, 1347 establishments, 1340s establishments in England
National Geographic Bee	Geography, Competitions, Events in the United States
Science Daily	Science websites
Limbdi	Cities in India, Settlements in Gujarat
Shanghai Urban Planning Exhibition Center	Museums in China, Convention and exhibition centers, Urban planning, Buildings and structures in Shanghai
Shchusev State Museum of Architecture	Architecture, Urban planning, Buildings and structures in Moscow, Museums in Europe, Education in Russia
Cable cars in Haifa	Transport in Israel, Haifa, Cableways
Earl Scruggs	1924 births, 2012 deaths, Deaths from natural causes, Musicians from North Carolina, American bluegrass musicians, American guitarists, Banjo players, Grammy Award winners
Jenni Rivera	1969 births, American activists, American television actors, American television producers, Aviation deaths, Latin singers, Mexican television actors, Mexican singers, Actors from Long Beach, California, Singers from Los Angeles County, California
Elisabeth Murdoch	1909 births, 2012 deaths, Centenarians, Deaths from natural causes, Monarchists, People from Melbourne, Australian philanthropists
Hole (band)	1989 establishments in the United States, 1980s American music groups, 1990s American music groups, 2000s American music groups, 2010s American music groups, 2012 disestablishments in the United States, American rock bands, Musical groups disestablished in 2012, Musical groups established in 1989, Musical groups from Los Angeles, California
Churchill College, Cambridge	Colleges of the University of Cambridge, 1960 establishments in the United Kingdom, 1960s establishments in England
Statler and Waldorf	Muppets, Fictional characters
The Muppet Christmas Carol	1992 movies, Disney animated movies, Animated movies, Movies based on TV series, Movies based on books, Movies about animals, Muppets, American family movies, English-language movies
Nurzhol Boulevard	Kazakhstan, Roads, National squares
Jerusalem City Hall	Government buildings in Israel, Buildings and structures in Jerusalem, Local government in Israel
Clare College, Cambridge	Colleges of the University of Cambridge, 1326 establishments, 1320s establishments in Europe, 14th century establishments in England
1972 United States presidential election	1972 in the United States, United States presidential elections
The McGuire Sisters	American girl groups, Musical groups established in the 1950s, 1952 establishments in the United States, 20th-century establishments in Ohio, 1968 disestablishments, 1960s disestablishments in the United States, Disestablishments in Ohio
Hasmonean dynasty	Royal dynasties, Ancient Israel and Judah, Kings of ancient Judah, 1st-century BC disestablishments
Rizzo the Rat	Muppets, Fictional characters
Penola Catholic College	Schools in Australia, 1995 establishments, Buildings and structures in Melbourne, 1990s establishments in Australia
Greedy algorithm	Greedy algorithms
1968 United States presidential election	United States presidential elections, Ronald Reagan, Richard Nixon, 1968 in the United States
American Independent Party	1967 establishments in California, Political parties in the United States
Zen at War	Buddhism, 1997 books
Sunda clouded leopard	Felines
Seoul Fringe Festival	Performing arts, Festivals in Asia, Seoul, 1988 establishments in Asia, 1980s establishments in South Korea
Dynamic programming	Computer science, Combinatorial optimization
Karjala	Beers of Finland
Infrasound	Sound
Gorgias (Plato)	Works of philosophy
Full-range speaker	Audio technology
Concert band	Musical groups
Masato Nakae	1917 births, 1998 deaths, Military people from Hawaii, United States Army Medal of Honor recipients, American people of World War II
Maeshowe	Prehistoric buildings and structures, Buildings and structures in Scotland, Archaeological sites in Scotland, World Heritage Sites in the United Kingdom, Orkney, Neolithic
Clare Hall, Cambridge	Colleges of the University of Cambridge, 1966 establishments in England
Corpus Christi College, Cambridge	Colleges of the University of Cambridge, 1352 establishments, 14th century establishments in England, 1350s establishments in Europe
Ipse dixit	Logical fallacies, Latin words and phrases
Darwin College, Cambridge	Colleges of the University of Cambridge, 1964 establishments in the United Kingdom, 1960s establishments in England
Downing College, Cambridge	Colleges of the University of Cambridge
Höðr	Norse gods and goddesses
