Robert Palmer	1949 births, 2003 deaths, Cardiovascular disease deaths in France, Deaths from myocardial infarction, English rock singers, English singer-songwriters, Grammy Award winners, Musicians from Yorkshire, Swiss musicians
Edwin Starr	1942 births, 2003 deaths, African American musicians, American singer-songwriters, Cardiovascular disease deaths in England, Deaths from myocardial infarction, Musicians from Tennessee, Singers from Cleveland, Ohio, Singers from Nashville, Tennessee
Blackstreet	1990s American music groups, American R&B bands
The Bartons Arms	Buildings and structures in England, Grade II* listed buildings
R. G. Armstrong	1917 births, 2012 deaths, American television actors, American movie actors, American stage actors, American voice actors, American radio actors, American playwrights, Actors from Los Angeles, California, Actors from Alabama, Writers from Los Angeles, California, Writers from Alabama
Kate Jackson	American television actors, 1940s births, Living people
Chick-fil-A	American food companies
Richard Dreyfuss	1947 births, Living people, Academy Award winning actors, Actors from Los Angeles, California, Actors from New York City, American movie actors, American television actors, American voice actors, American stage actors, BAFTA Award winning actors, Golden Globe Award winning actors, Jewish American actors, People with bipolar disorder
Paradise Valley, Montana	Geography of Montana, Valleys of the United States
Hardee's	American restaurants, 1960 establishments in the United States, 20th-century establishments in North Carolina
Easy Rider	1969 movies, 1960s drama movies, American road movies, English-language movies, Movies about drugs, Movies about prostitution, Murder in movies, Columbia Pictures movies, Movies set in Texas
Gaby Hoffmann	American movie actors, 1982 births, Living people, American television actors
Bob Newhart	Golden Globe Award winning actors, Grammy Award winners, Emmy Award winning actors, American television actors, 1929 births, Living people, Mark Twain Prize recipients, Comedians from Chicago, American voice actors, American movie actors, American radio actors, American stand-up comedians, Actors from Chicago, People from Oak Park, Illinois
Della Reese	1931 births, 2017 deaths, Actors from Detroit, Michigan, African-American movie actors, African-American singers, African-American stage actors, African-American television actors, American gospel musicians, American jazz musicians, American pop singers, American Protestants, American R&B singers, Christian ministers, Deaths from diabetes, American jazz singers, Singers from Detroit, Michigan
June Carter Cash	Actors from Virginia, American country musicians, American guitarists, American movie actors, American singer-songwriters, American television actors, Johnny Cash, Deaths from surgical complications, Musicians from Virginia, Singers from Virginia, 1929 births, 2003 deaths
Tanya Roberts	1955 births, 2021 deaths, Actors from the Bronx, Actresses who played Bond girls, American movie actors, American television actors, Jewish American actors, Models from the Bronx, Movie producers from New York City, Deaths from sepsis, Deaths from urinary tract infection
Miss You	2003 songs
Documents on the Persian Gulf's name	2001 books, 2004 books, 2009 books, Middle East, Cartography, History
Derek Tsang	1979 births, Living people, Actors from Hong Kong, Chinese movie actors, Chinese movie directors, Chinese screenwriters
Gabrielle Union	American movie actors, Actors from Omaha, Nebraska, 1972 births, Living people
William John Macquorn Rankine	1820 births, 1872 deaths, British engineers, British physicists, People from Edinburgh, Scottish scientists
Gabby Douglas	American gymnasts, 1995 births, Living people, Sportspeople from Virginia, 2012 Summer Olympics, Sportspeople from Des Moines, Iowa
Phil Hartman	1948 births, 1998 deaths, Naturalized citizens of the United States, Writers from Ontario, Actors from Ontario, Comedians from Ontario, Comedians from Los Angeles, California, Actors from Los Angeles, California, Canadian comedians, Canadian voice actors, Canadian movie actors, Canadian television actors, Canadian television writers, American television writers, American television actors, American movie actors, American voice actors, American murder victims, Murdered entertainers, Murders by firearm in California, Murder-suicides in the United States, People murdered in California
Gloria Gaynor	American R&B singers, American R&B musicians, 1949 births, Living people, Singers from Newark, New Jersey, Musicians from Newark, New Jersey
John Forsythe	1918 births, 2010 deaths, Deaths from pneumonia, Actors from New Jersey, Actors from New York City, Golden Globe Award winning actors, American television actors, American stage actors, American movie actors
Spinal muscular atrophy	Diseases, Genetic disorders
African traditional religion	African traditional religions
Helsingborg	Helsingborg
Patty Hearst	1954 births, Living people, Actors from San Francisco, American movie actors, American robbers, American socialites, Kidnapped American people
Beatrice Roberts	1905 births, Actors from New York City, 1970 deaths, Deaths from pneumonia, Movie serial actors, American movie actors, American television actors, American stage actors
Barbara Eden	1931 births, Living people, Actors from San Francisco, Actors from Tucson, Arizona, American movie actors, American television actors
Mike Beebe	US Democratic Party politicians, Governors of Arkansas, 1946 births, Living people
Common juniper	Cupressaceae, Trees, Medicinal plants
Snail kite	Birds of South America, Accipitriformes
Old World vulture	Vultures
Kite (bird)	Accipitriformes
Buzzard	Accipitriformes
Sacred kingfisher	Birds of Australia, Coraciiformes
The Lady of Rage	singers from Virginia, American rap musicians, Living people, 1968 births
Bill Finnegan	1928 births, 2008 deaths, Businesspeople from Kansas City, Missouri, American movie producers, American television producers
Operation Barbarossa	1941 in Europe, 1940s in the Soviet Union, Battles involving the Soviet Union, Battles involving Germany, European battles of World War II
Hoxne	Mid Suffolk, Villages in Suffolk, Archaeological sites in Suffolk
Type species	Taxonomy
Type site	Archaeology, Geology
Sportsperson	Sportspeople
Salt-n-Pepa	1985 establishments in New York (state), 1980s American music groups, 1990s American music groups, 2000s American music groups, 2010s American music groups, African-American musical groups, American rap music groups, Grammy Award winners, Musical groups from New York City
Volkswagen Bora	Volkswagen automobiles, Front wheel drive vehicles, 1990s automobiles, 2000s automobiles
Audi 80	Audi automobiles, Front wheel drive vehicles, 1970s automobiles, 1980s automobiles, 1990s automobiles
Miki Kanie	1988 births, Living people, Japanese Olympic bronze medalists, Japanese archers, People from Gifu Prefecture
Kaori Kawanaka	1991 births, Living people, Japanese Olympic bronze medalists, Japanese archers
Ryohei Kato	1993 births, Living people, Japanese sportspeople, Japanese Olympic silver medalists, Japanese gymnasts
Néstor Carbonell	1967 births, Actors from New York City, American television actors, American voice actors, American movie actors, Living people, Harvard University alumni
Amuca tribe	History of Turkey, Ethnic groups in Asia
Kazuhito Tanaka	Living people, 1985 births, Japanese Olympic silver medalists, Japanese gymnasts, People from Wakayama Prefecture
Sportsmanship	Sports
Multi-touch	Data input
Pierre de Coubertin medal	Olympic Games, 1997 establishments, Sports trophies and awards
Iberian lynx	Felines
Suzy Bogguss	American country musicians, American folk musicians, singers from Illinois, Musicians from Illinois, Living people, 1956 births
Vivica A. Fox	1964 births, Living people, Actors from South Bend, Indiana, American movie actors, American television actors
Stardust (song)	1920s songs, 1927 works
Andalién River	Rivers of Chile
Howard Dean	US Democratic Party politicians, Governors of Vermont, Living people, 1948 births, 2004 United States presidential candidates, Lieutenant Governors of Vermont
Mike Kellogg	Writers from Chicago, Writers from Ohio, American radio personalities, 1941 births, Living people
Theresa Russell	Actors from San Diego, California, American movie actors, American television actors, 1957 births, Living people
Crystal Bernard	American television actors, Living people, 1961 births
Call Me Maybe	Music memes, Pop songs
Blue Chips	Sports drama movies, 1994 movies, English-language movies
Michael Michele	Actors from Indiana, Living people, 1966 births, American movie actors, American television actors, People from Evansville, Indiana
Cassius Dio	Ancient Roman writers, Ancient Roman historians, Ancient Greek writers
Sharon Lawrence	1961 births, Living people, American television actors, Actors from Charlotte, North Carolina
Lismore, New South Wales	Towns in New South Wales, 1856 establishments in Australia
Michael Roark	Living people, 1983 births, American stage actors, American movie actors, American television actors, American lawyers, Actors from Illinois
Mikoyan-Gurevich MiG-1	Soviet military aircraft, World War II aircraft
Mikoyan-Gurevich MiG-3	Soviet military aircraft
Mary Ann Mobley	1939 births, 2014 deaths, Deaths from breast cancer, American movie actors, American television actors, Actors from Mississippi, Miss America winners, People from Biloxi, Mississippi
Mikoyan-Gurevich DIS	Soviet military aircraft, World War II aircraft
Mikoyan-Gurevich MiG-9	Soviet military aircraft
Mikoyan-Gurevich MiG-23	Soviet military aircraft
Mikoyan MiG-27	Soviet military aircraft
Mikoyan MiG-31	Soviet military aircraft
Sukhoi Su-35	Military aircraft
Mule deer	Deer, Mammals of North America
Haitian Creole	Languages of the Caribbean, Haiti, Pidgins and creoles
Mountain goat	Mammals of North America
Bighorn sheep	Caprids, Mammals of North America
Dominican Spanish	Spanish language, Dominican Republic
Julie Brown	American movie actors, comedians from Los Angeles, California, actors from Los Angeles, California, 1958 births, Living people
Bristol Airport	Airports in England, Bristol, 1955 establishments in Europe, 1950s establishments in England
Forth	Programming languages
Summer in the City	Pop songs, 1966 songs
Cruel Summer	Pop songs, 1983 songs
Teddy Riley	Singers from New York City, Musicians from New York City, Grammy Award winners, 1967 births, Living people
Emma Thomas	People from London, English movie producers, Christopher Nolan, Living people, Year of birth missing (living people)
Sade	1959 births, Living people, British R&B musicians, British soul musicians, Nigerian musicians, Singers from Essex
Henry Cavill	1983 births, English movie actors, English television actors, English voice actors, English models, Living people, Jersey people
Michael Shannon	1974 births, Living people, Actors from Kentucky, American child actors, American voice actors, American stage actors, American television actors, American movie actors, Actors from Chicago, Saturn Award winners, People from Lexington, Kentucky
24 Hours of Le Mans	Sports events, Sport in France, 1923 establishments in Europe, Motor sports, Le Mans, 1920s establishments in France
Motocross	Motorcycling, Motor sports
Tour of Flanders	1913 establishments in Europe, Cycling, Sport in Belgium, Flanders, 20th century establishments in Belgium
Annabeth Gish	Actors from Iowa, American movie actors, American stage actors, American television actors, Actors from Albuquerque, New Mexico, People from Cedar Falls, Iowa, People from Waterloo, Iowa, 1971 births, Living people
Liège–Bastogne–Liège	1892 establishments in Europe, Cycling, Sport in Belgium, Wallonia, Luxembourg (Belgium), Liège (province), Liège, 19th century establishments in Belgium
Mystic Pizza	1988 comedy-drama movies, 1988 romance movies, 1980s romantic comedy movies, 1980s teen comedy movies, 1980s teen drama movies, 1980s teen romance movies, American comedy-drama movies, American romantic comedy movies, American romantic drama movies, English-language movies, Movies set in Connecticut
Dunkin' Donuts	1950 establishments in the United States, 1950s establishments in Michigan, American food companies, Companies based in Massachusetts
Ichikawa Raizō VIII	Japanese stage actors, Japanese television actors, Dancers, 1931 births, 1969 deaths, People from Kyoto Prefecture
Benbecula	Inner and Outer Hebrides
Free Church of Scotland	Presbyterianism, Scotland
The English Patient (movie)	1996 romance movies, 1996 drama movies, 1990s romantic drama movies, 1990s war movies, Academy Award winning movies, American romantic drama movies, American war movies, BAFTA Award winning movies, British romantic drama movies, British war movies, English-language movies, Golden Globe Award winning movies, Movies based on books, Movies set in the 1930s, Movies set in the 1940s, World War II movies, Movies set in deserts, Movies directed by Anthony Minghella
Husbands and Wives	1992 romance movies, 1992 comedy-drama movies, 1990s romantic comedy movies, 1990s romantic drama movies, English-language movies, American comedy-drama movies, American romantic comedy movies, American romantic drama movies, Movies directed by Woody Allen
When Harry Met Sally	1989 romance movies, 1989 comedy movies, 1980s romantic comedy movies, American romantic comedy movies, English-language movies, Movies set in Chicago, Illinois, Movies shot in Chicago, Illinois, Movies set in the 1970s, Movies directed by Rob Reiner
Mo' Better Blues	American musical movies, American comedy-drama movies, 1990s musical movies, 1990 comedy-drama movies, Movies directed by Spike Lee, English-language movies
Belmopan	Settlements in Belize, National capitals in North America, Cities in Central America, 1970 establishments in North America, 20th-century establishments in Belize
Corozal Town	Towns in Belize, 1840s establishments in North America, Establishments in Belize
Orange Walk Town	Towns in Belize
Erdzeichen	Sculptures, Munich, 1995 establishments in Europe, 1990s establishments in Germany
All That	1990s American television series, 2000s American television series, American children's television series, English-language television programs
Very important person	Acronyms
The Bodyguard	1992 romance movies, 1992 drama movies, 1990s romantic drama movies, 1990s musical movies, American romantic drama movies, American musical movies, English-language movies, Movies about interracial romance, Movies set in Los Angeles, California, Whitney Houston
North Uist	Inner and Outer Hebrides
Faraday's law of induction	Electromagnetism, Laws of physics
Paul Langevin	1872 births, 1946 deaths, French physicists, French inventors
Gene Siskel	1946 births, 1999 deaths, Burials at Westlawn Cemetery, American historians, American journalists, Cancer deaths in the United States, Deaths from brain cancer, Deaths from surgical complications, Jewish American writers, Movie critics from Chicago, Television personalities from Chicago, Writers from Chicago
Donald Pleasence	1919 births, 1995 deaths, Actors from Nottinghamshire, Actors who played Bond villains, Cardiovascular disease deaths in France, Deaths from heart failure, Deaths from surgical complications, English movie actors, English radio actors, English stage actors, English television actors, English voice actors, Halloween (franchise)
List of cities in Indiana	Cities in Indiana, Lists of cities by US state
Big Bend (Florida)	Geography of Florida
Dallas, Georgia	Cities in Georgia (U.S. state), County seats in Georgia
Santa Venera	Towns in Malta
Paul Rogers	1917 births, 2013 deaths, Actors from Devon, Deaths from natural causes, English movie actors, English television actors, Tony Award winning actors
San Lorenzo, Santa Fe	Cities in Argentina, 1796 establishments, Establishments in Argentina, 18th-century establishments in South America
San Lorenzo Department, Chaco	Geography of Argentina
Jack Klugman	1922 births, 2012 deaths, Actors from Philadelphia, Pennsylvania, American movie actors, American radio actors, American radio personalities, American stage actors, American television actors, American television personalities, Cancer deaths in the United States, Comedians from Pennsylvania, Deaths from prostate cancer, Emmy Award winning actors, Golden Globe Award winning actors, Jewish American actors, People from Malibu, California
Monte San Lorenzo	Mountains of Argentina, Mountains of Chile
San Lorenzo, Tarija	Settlements in Bolivia
Mary Stuart Masterson	People from New York, American movie actors, 1966 births, Living people
Plasencia	Cities in Extremadura, Municipalities in Extremadura
Lisa Rinna	American television actors, American television presenters, Actors from Oregon, 1963 births, Living people
Extreme (band)	American hard rock bands, Musical groups from Massachusetts, Musical groups established in 1985, 1985 establishments in the United States, 1980s establishments in Massachusetts
Extreme Records	Australian record labels
Extremes (album)	Country albums, 1994 albums
Yoshito Usui	1958 births, 2009 deaths, Cartoonists, Japanese artists, People from Shizuoka Prefecture
History of Bosnia and Herzegovina	History of Bosnia and Herzegovina
Extreme Pita	Canadian fast food restaurants, Ontario, 1997 establishments in Canada
Voždovac	Settlements in Serbia, Belgrade
Takashi Ohyama	Living people, Year of birth missing (living people), Japanese people
Fez, Morocco	Cities in Morocco, 789 establishments, Establishments in Morocco, 8th-century establishments in Africa
Kuwait City	Kuwait, Capital cities in Asia
Akio Suzuki	1929 births, 2010 deaths, Japanese scientists
Juntendo University	Colleges and universities in Japan, 1838 establishments, 19th century establishments in Japan, 1830s establishments in Asia
Warabimochi	Japanese food
Kinako	Japanese food, Flour
Tergum	Animal anatomy
List of hobbies	Hobbies, Lists
Harry Reid	1939 births, Living people, American Latter Day Saints, People with cancer, Writers from Nevada, Minority leaders of the United States Senate, Majority leaders of the United States Senate, United States representatives from Nevada, United States senators from Nevada, US Democratic Party politicians, People from Henderson, Nevada, Lieutenant Governors of Nevada
Flags of Asia	Lists of flags, Flags of Asia
Soleil Moon Frye	1976 births, Living people, Actors from Los Angeles County, California, American child actors, American movie actors, American television actors, American bloggers
Chung Il-Kwon	1917 births, 1994 deaths, Anti-Communists, South Korean politicians, Autobiographers
Flags of Oceania	Lists of flags, Oceania
Dorothy Parker	1893 births, 1967 deaths, American poets, Cardiovascular disease deaths in the United States, Deaths from myocardial infarction, Writers from New Jersey, Writers from New York City
Yun Il-sun	1917 births, 1994 deaths, Anti-Communists, South Korean politicians, Autobiographers
Jonathan Taylor Thomas	Actors from Pennsylvania, American television actors, 1981 births, Living people
Lee Meriwether	Actors from Los Angeles, California, American television actors, 1935 births, Living people, Miss America winners
Punky Brewster	American sitcoms, NBC network shows, First run syndicated television programs, 1984 American television series debuts, 1986 television series endings, English-language television programs
Do the Right Thing	1989 comedy-drama movies, American comedy-drama movies, Brooklyn in fiction, English-language movies, Movies directed by Spike Lee, Movies set in New York City, Screenplays by Spike Lee, Universal Pictures movies, American independent movies
Melanie Brown	1975 births, Living people, Black British musicians, British R&B musicians, English pop musicians, English hip hop musicians, English singer-songwriters, Musicians from Yorkshire, People from Leeds, Spice Girls
Daichi Suzuki	1967 births, Living people, Japanese Olympic gold medalists, Japanese swimmers, Medalists at the 1988 Summer Olympics, People from Chiba Prefecture
Football at the 2012 Summer Olympics – Women's tournament	2012 Summer Olympics, Women's football, 2012 in association football
Yusuke Tanaka	Living people, 1989 births, Japanese Olympic silver medalists, Japanese gymnasts
Koji Yamamuro	Living people, 1989 births, Japanese Olympic silver medalists, Japanese gymnasts, People from Ibaraki Prefecture
Sarah, Duchess of York	1950 births, Living people, British Dukes and Duchesses, Royalty from London
Colegio de la Preciosa Sangre	Pichilemu, Schools in Chile
SummerSlam (2011)	2011 in professional wrestling, Sports in Los Angeles, SummerSlam, 2011 in American television, 2010s in Los Angeles, California, August 2011 events
Franz Josef Land	Archipelagos, Arctic islands, Islands of Russia
Football at the 2008 Summer Olympics – Women's tournament	2008 Summer Olympics, Women's football, 2008 in association football
Christine Sinclair	1983 births, Canadian footballers, Canadian Olympic bronze medalists, Living people, People from Burnaby, Sportspeople from British Columbia, Female footballers
Ysis Sonkeng	Cameroonian footballers, 1989 births, Living people
Choe Mi-Gyong	North Korean footballers, 1991 births, Living people
Bob Woodward	Writers from Chicago, Journalists from Chicago, 1943 births, Living people, American political writers
Nordic Football Championship	Nordic Football Championship, 1924 establishments in Europe
Mizuho Sakaguchi	1987 births, Living people, Footballers from Osaka Prefecture, Japan women's international footballers, Nadeshiko League players, Speranza Osaka-Takatsuki players, Tasaki Perule FC players, Albirex Niigata Ladies players, Nippon TV Tokyo Verdy Beleza players, Footballers at the 2008 Summer Olympics, Footballers at the 2012 Summer Olympics, 2007 FIFA Women's World Cup players, 2011 FIFA Women's World Cup players, 2015 FIFA Women's World Cup players, 2019 FIFA Women's World Cup players, 2006 AFC Women's Asian Cup players, 2008 AFC Women's Asian Cup players, 2014 AFC Women's Asian Cup players, 2018 AFC Women's Asian Cup players, Footballers at the 2006 Asian Games, Footballers at the 2010 Asian Games, Footballers at the 2014 Asian Games, Olympic medalists in football, Japanese Olympic silver medalists, Medalists at the 2012 Summer Olympics, FIFA Women's World Cup-winning players, AFC Women's Asian Cup-winning players, Asian Games medalists in football, Asian Games gold medalists for Japan, Asian Games silver medalists for Japan, Medalists at the 2006 Asian Games, Medalists at the 2010 Asian Games, Medalists at the 2014 Asian Games
White Men Can't Jump	1992 comedy-drama movies, 1990s sports movies, 20th Century Fox movies, American comedy-drama movies, American sports movies, English-language movies, Movies set in Los Angeles, California, Sports comedy movies, Sports drama movies
Ashfield, New South Wales	Sydney
Richard D. Zanuck	1934 births, 2012 deaths, Academy Award winners, Cardiovascular disease deaths in the United States, Deaths from myocardial infarction, Movie producers from Los Angeles, California
Richard Schiff	1955 births, Actors from New York City, Actors from Maryland, Living people, American movie actors, American television actors, American stage actors, American voice actors, American television directors, American television producers, Emmy Award winning actors, People from Bethesda, Maryland
Lee Byung-chull	1910 births, 1987 deaths, South Korean businesspeople, Autobiographers
Clive Dunn	1920 births, 2012 deaths, Actors from London, Comedians from London, Deaths from surgical complications, English movie actors, English radio actors, English radio personalities, English stage actors, English television actors, English voice actors, Singers from London, Television personalities from London
Al B. Sure!	1968 births, Living people, American R&B singers, Singers from Boston, Massachusetts, Writers from Boston, Massachusetts, Warner Bros. Records artists
Ralph Tresvant	R&B musicians, 1968 births, Living people
Jerry Bruckheimer	1945 births, American movie producers, American television producers, Emmy Award winners, Living people, Businesspeople from Detroit, Michigan, People's Choice Award winners
Bernard Fox	1927 births, 2016 deaths, Deaths from heart failure, Actors from Glamorgan, People from Port Talbot, Welsh movie actors, Welsh stage actors, Welsh television actors, Welsh voice actors
Fairuza Balk	American movie actors, Actors from Marin County, California, 1974 births, Living people
Sina Motalebi	1973 births, Living people, People from Tehran, Iranian writers, Iranian journalists, BBC newsreaders and journalists
Dangerous Liaisons	American drama movies, 1988 drama movies, British drama movies, Academy Award winning movies, English-language movies, Movies directed by Stephen Frears
Chung Ju-young	1915 births, 2001 deaths, South Korean businesspeople, Autobiographers
Shin Kyuk-ho	1922 births, 2020 deaths, South Korean businesspeople, Autobiographers, Waseda University alumni
Bank of Israel	Buildings and structures in Jerusalem, Government of Israel, Banks
Rob Lowe	American movie actors, American stage actors, American television actors, People from Charlottesville, Virginia, Actors from Virginia, 1964 births, Living people
Patricia Kalember	American movie actors, American television actors, Actors from New York, 1957 births, Living people
Bow Wow Wow	British pop music groups, British girl groups
2000–01 Nordic Football Championship	Nordic Football Championship, 2000 in association football, 2001 in association football, 21st century in Denmark, Faroe Islands, History of Finland, 21st century in Iceland, 21st century in Norway, 2000s in Sweden
Úrsula Murayama	Living people, Mexican television actors, Mexican movie actors, 1972 births
Ōtaki, Chiba	Settlements in Chiba Prefecture, Towns in Japan
Beit Aghion	Buildings and structures in Jerusalem, Government buildings in Israel
Heichal Shlomo	Buildings and structures in Jerusalem, Chief Rabbinate of Israel
Safra Square	Buildings and structures in Jerusalem, Town squares
Tony Snow	Cancer deaths in the United States, Deaths from colorectal cancer, Cancer deaths in Washington, D.C., Journalists from Ohio, Television personalities from Kentucky, Television personalities from Ohio, White House Press Secretaries, 1955 births, 2008 deaths
Martha Plimpton	American stage actors, American movie actors, Actors from New York City, 1970 births, Living people, American LGBT rights activists, American singers, American television actors, Child actors, Drama Desk Award winners, People from New York City, Singers from New York City
Madeline Zima	American television actors, 1985 births, Living people, Actors from New Haven, Connecticut
Heather Tom	People from Hinsdale, Illinois, American movie actors, American television actors, Actors from Illinois, 1975 births, Living people
Darlene Conley	American television actors, Actors from Chicago, 1934 births, 2007 deaths
USS Maine (1889)	Naval ships of the United States
David Caruso	Actors from New York, American movie actors, American voice actors, American television actors, 1956 births, Living people, Golden Globe Award winning actors
Rene Russo	Actors from Burbank, California, American movie actors, 1954 births, Living people
Japan women's national football team	Women's national football teams, Football in Japan
Brigitte Nielsen	Danish movie actors, Danish television actors, Models, Reality television participants, 1963 births, Living people
Princess Beatrice	1988 births, Living people, British royalty, English people, Extras, House of Windsor, Princes and princesses
Everything She Wants	1984 songs, Pop songs
Watchmaker analogy	Intelligent design, Evolution, Metaphors referring to nature
Barbie Girl	1997 songs, Pop songs
Don Rickles	1926 births, 2017 deaths, Deaths from renal failure, Disease-related deaths in Los Angeles, Comedians from New York City, American movie actors, American television actors, American stage actors, American voice actors, American radio actors, American television personalities, American radio personalities, Jewish American actors, Democrats (United States), Actors from New York City
Mount Monadnock	Mountains of the United States, Geography of New Hampshire
Estelle Harris	1928 births, Living people, American movie actors, American stage actors, American voice actors, American television actors, American television personalities, Actors from New York City, Comedians from New York City, Jewish American actors, Jewish American comedians, Seinfeld
Kronstadt rebellion	Russian Revolution, 1921 in Europe, Rebellions in Europe, 20th century rebellions, March events
Nikolai Evreinov	1879 births, 1953 deaths, Russian people
Chantal Kreviazuk	Canadian singers, People from Winnipeg, 1973 births, Living people
Jamaican Patois	Languages of the Caribbean, Jamaica, 17th-century establishments in North America
Lou Rawls	American blues musicians, American gospel musicians, American jazz musicians, American R&B singers, American soul musicians, Singers from Chicago, American movie actors, American voice actors, Actors from Chicago, Deaths from brain cancer, 1933 births, 2006 deaths
Roscoe Lee Browne	1922 births, 2007 deaths, Deaths from stomach cancer, Actors from New Jersey, Actors from Pennsylvania, Emmy Award winning actors, African American actors, American movie actors, American television actors, American stage actors, American voice actors, American movie directors
Mahalia Jackson	Singers from New Orleans, Louisiana, Musicians from New Orleans, Louisiana, American gospel singers, American gospel musicians, 1911 births, 1972 deaths
Marla Gibbs	Comedians from Chicago, Television personalities from Chicago, American movie actors, American television actors, Actors from Chicago, 1931 births, Living people
Falling in Love	1984 drama movies, 1984 romance movies, 1980s romantic drama movies, American romantic drama movies, English-language movies, Movies set in New York City
Soupy Sales	1926 births, 2009 deaths, Actors from New York City, Actors from North Carolina, American radio personalities, American movie actors, American radio actors, American stage actors, American television actors, American television personalities, American television presenters, American voice actors, Cancer deaths in New York City, Comedians from New York City, Jewish American actors
The Natural History and Antiquities of Selborne	Biology books, 1780s books, 1789 works
Louis Jean Pierre Vieillot	1748 births, 1831 deaths, Ornithologists, French scientists
Heinrich Boie	1784 births, 1827 deaths, German zoologists
Old World warbler	Birds
Paik Sun-yup	1920 births, 2020 deaths, Anti-Communists, Asian diplomats, Generals, Military personnel of the Korean War, South Korean military people, South Korean politicians
Lesser roadrunner	Birds of Central America
Tarantula hawk	Wasps
Wheatus	1995 establishments in the United States, 1990s American music groups, 1990s establishments in New York (state), 2000s American music groups, 2010s American music groups, American rock bands, American punk bands, Musical groups established in 1995, Musical groups from New York, Post-grunge bands
Kitty Wells	Country musicians, Singers from Tennessee, 1919 births, 2012 deaths
Under Siege	1992 action movies, 1992 thriller movies, 1990s action thriller movies, American action thriller movies, English-language movies, Movies about terrorism, Movies set in Hawaii, Movies directed by Andrew Davis
List of Japan women's international footballers	Sport in Japan, Lists of Japanese football players, Women's football
Marvin Hamlisch	Academy Award winning composers, American composers, Emmy Award winners, Golden Globe Award winners, Grammy Award winners, Musicians from New York City, Tony Award winners, Deaths from respiratory arrest, Deaths from hypertension, Cardiovascular disease deaths in Los Angeles, 1944 births, 2012 deaths, Best Original Song Academy Award-winning songwriters
List of cities in Colombia	Cities in Colombia, Lists of cities in South America, Lists of cities by country
Charlie Callas	1927 births, 2011 deaths, Deaths from natural causes, Actors from New York City, Comedians from New York City, American movie actors, American voice actors, American television actors, American radio actors, American stage actors
List of settlements in the Democratic Republic of the Congo	Lists of settlements in Africa, Settlements in the Democratic Republic of the Congo
Colonization of Mars	Mars, Space colonization
Yuki Nagasato	1987 births, Living people, Footballers from Kanagawa Prefecture, Japan women's international footballers, Nadeshiko League players, Nippon TV Tokyo Verdy Beleza players, Footballers at the 2008 Summer Olympics, Footballers at the 2012 Summer Olympics, 2007 FIFA Women's World Cup players, 2011 FIFA Women's World Cup players, 2015 FIFA Women's World Cup players, 2006 AFC Women's Asian Cup players, 2008 AFC Women's Asian Cup players, 2010 AFC Women's Asian Cup players, 2014 AFC Women's Asian Cup players, Footballers at the 2006 Asian Games, Olympic medalists in football, Japanese Olympic silver medalists, Medalists at the 2012 Summer Olympics, FIFA Women's World Cup-winning players, AFC Women's Asian Cup-winning players, Asian Games medalists in football, Asian Games silver medalists for Japan, Medalists at the 2006 Asian Games
List of cities in the Republic of the Congo	Lists of cities in Africa, Republic of the Congo, Lists of cities by country
List of cities in Costa Rica	Lists of cities in North America, Cities in Costa Rica, Lists of cities by country
Saki Kumagai	1990 births, Living people, People from Sapporo, Footballers from Hokkaidō Prefecture, Japan women's international footballers, Nadeshiko League players, Urawa Red Diamonds Ladies players, Footballers at the 2012 Summer Olympics, 2011 FIFA Women's World Cup players, 2015 FIFA Women's World Cup players, 2019 FIFA Women's World Cup players, 2008 AFC Women's Asian Cup players, 2010 AFC Women's Asian Cup players, 2018 AFC Women's Asian Cup players, Footballers at the 2010 Asian Games, Olympic medalists in football, Japanese Olympic silver medalists, Medalists at the 2012 Summer Olympics, FIFA Women's World Cup-winning players, AFC Women's Asian Cup-winning players, Asian Games medalists in football, Asian Games gold medalists for Japan, Medalists at the 2010 Asian Games
Azusa Iwashimizu	1986 births, Living people, Footballers from Iwate Prefecture, Japan women's international footballers, Nadeshiko League players, Nippon TV Tokyo Verdy Beleza players, Footballers at the 2008 Summer Olympics, Footballers at the 2012 Summer Olympics, 2007 FIFA Women's World Cup players, 2011 FIFA Women's World Cup players, 2015 FIFA Women's World Cup players, 2006 AFC Women's Asian Cup players, 2008 AFC Women's Asian Cup players, 2010 AFC Women's Asian Cup players, 2014 AFC Women's Asian Cup players, Footballers at the 2006 Asian Games, Footballers at the 2010 Asian Games, Footballers at the 2014 Asian Games, Olympic medalists in football, Japanese Olympic silver medalists, Medalists at the 2012 Summer Olympics, FIFA Women's World Cup-winning players, AFC Women's Asian Cup-winning players, Asian Games medalists in football, Asian Games gold medalists for Japan, Asian Games silver medalists for Japan, Medalists at the 2006 Asian Games, Medalists at the 2010 Asian Games, Medalists at the 2014 Asian Games
